condition,doc_id,persona_id,risk_tier,domain,issue,domain_pred,issue_pred,issue_phrase_present,semantic_slot_score,placeholder_rate
c6_aggressive_redaction,P0037_D01,P0037,T2,healthcare,refill_request,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0037_D02,P0037,T2,legal,benefits_appeal,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0037_D03,P0037,T2,financial,hardship_request,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0037_D04,P0037,T2,hr,schedule_change,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0038_D01,P0038,T3,healthcare,symptom_followup,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0038_D02,P0038,T3,legal,housing_issue,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0038_D03,P0038,T3,financial,account_correction,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0038_D04,P0038,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0039_D01,P0039,T1,healthcare,refill_request,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0039_D02,P0039,T1,legal,consumer_complaint,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0039_D03,P0039,T1,financial,account_correction,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0039_D04,P0039,T1,hr,leave_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0041_D01,P0041,T3,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0041_D02,P0041,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0041_D03,P0041,T3,financial,account_correction,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0041_D04,P0041,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0042_D01,P0042,T1,healthcare,symptom_followup,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0042_D02,P0042,T1,legal,housing_issue,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0042_D03,P0042,T1,financial,payment_deferral,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0042_D04,P0042,T1,hr,schedule_change,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0043_D01,P0043,T2,healthcare,appointment_scheduling,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0043_D02,P0043,T2,legal,housing_issue,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0043_D03,P0043,T2,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0043_D04,P0043,T2,hr,leave_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0044_D01,P0044,T3,healthcare,appointment_scheduling,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0044_D02,P0044,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0044_D03,P0044,T3,financial,payment_deferral,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0044_D04,P0044,T3,hr,leave_request,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0046_D01,P0046,T2,healthcare,refill_request,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0046_D02,P0046,T2,legal,benefits_appeal,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0046_D03,P0046,T2,financial,hardship_request,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0046_D04,P0046,T2,hr,benefits_question,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0047_D01,P0047,T3,healthcare,refill_request,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0047_D02,P0047,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0047_D03,P0047,T3,financial,account_correction,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0047_D04,P0047,T3,hr,schedule_change,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0048_D01,P0048,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0048_D02,P0048,T1,legal,housing_issue,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0048_D03,P0048,T1,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0048_D04,P0048,T1,hr,schedule_change,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0049_D01,P0049,T2,healthcare,symptom_followup,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0049_D02,P0049,T2,legal,employment_dispute,legal,employment_dispute,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0049_D03,P0049,T2,financial,account_correction,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0049_D04,P0049,T2,hr,benefits_question,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0051_D01,P0051,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0051_D02,P0051,T1,legal,employment_dispute,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0051_D03,P0051,T1,financial,hardship_request,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0051_D04,P0051,T1,hr,schedule_change,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0052_D01,P0052,T2,healthcare,insurance_question,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0052_D02,P0052,T2,legal,consumer_complaint,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0052_D03,P0052,T2,financial,hardship_request,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0052_D04,P0052,T2,hr,benefits_question,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0053_D01,P0053,T3,healthcare,refill_request,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0053_D02,P0053,T3,legal,employment_dispute,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0053_D03,P0053,T3,financial,payment_deferral,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0053_D04,P0053,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0054_D01,P0054,T1,healthcare,refill_request,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0054_D02,P0054,T1,legal,housing_issue,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0054_D03,P0054,T1,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0054_D04,P0054,T1,hr,benefits_question,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0056_D01,P0056,T3,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0056_D02,P0056,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0056_D03,P0056,T3,financial,hardship_request,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0056_D04,P0056,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0057_D01,P0057,T1,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0057_D02,P0057,T1,legal,housing_issue,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0057_D03,P0057,T1,financial,account_correction,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0057_D04,P0057,T1,hr,leave_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0058_D01,P0058,T2,healthcare,appointment_scheduling,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0058_D02,P0058,T2,legal,employment_dispute,legal,employment_dispute,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0058_D03,P0058,T2,financial,payment_deferral,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0058_D04,P0058,T2,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0059_D01,P0059,T3,healthcare,appointment_scheduling,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0059_D02,P0059,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0059_D03,P0059,T3,financial,payment_deferral,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0059_D04,P0059,T3,hr,accommodation_request,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0061_D01,P0061,T2,healthcare,appointment_scheduling,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0061_D02,P0061,T2,legal,housing_issue,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0061_D03,P0061,T2,financial,hardship_request,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0061_D04,P0061,T2,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0062_D01,P0062,T3,healthcare,symptom_followup,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0062_D02,P0062,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0062_D03,P0062,T3,financial,fraud_inquiry,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0062_D04,P0062,T3,hr,leave_request,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0063_D01,P0063,T1,healthcare,symptom_followup,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0063_D02,P0063,T1,legal,housing_issue,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0063_D03,P0063,T1,financial,account_correction,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0063_D04,P0063,T1,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0064_D01,P0064,T2,healthcare,appointment_scheduling,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0064_D02,P0064,T2,legal,employment_dispute,legal,employment_dispute,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0064_D03,P0064,T2,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0064_D04,P0064,T2,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0066_D01,P0066,T1,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0066_D02,P0066,T1,legal,benefits_appeal,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0066_D03,P0066,T1,financial,account_correction,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0066_D04,P0066,T1,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0067_D01,P0067,T2,healthcare,symptom_followup,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0067_D02,P0067,T2,legal,employment_dispute,legal,employment_dispute,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0067_D03,P0067,T2,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0067_D04,P0067,T2,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0068_D01,P0068,T3,healthcare,symptom_followup,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0068_D02,P0068,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0068_D03,P0068,T3,financial,hardship_request,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0068_D04,P0068,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0069_D01,P0069,T1,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0069_D02,P0069,T1,legal,benefits_appeal,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0069_D03,P0069,T1,financial,account_correction,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0069_D04,P0069,T1,hr,leave_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0071_D01,P0071,T3,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0071_D02,P0071,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0071_D03,P0071,T3,financial,account_correction,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0071_D04,P0071,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0072_D01,P0072,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0072_D02,P0072,T1,legal,consumer_complaint,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0072_D03,P0072,T1,financial,hardship_request,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0072_D04,P0072,T1,hr,benefits_question,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0073_D01,P0073,T2,healthcare,refill_request,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0073_D02,P0073,T2,legal,consumer_complaint,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0073_D03,P0073,T2,financial,account_correction,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0073_D04,P0073,T2,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0074_D01,P0074,T3,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0074_D02,P0074,T3,legal,housing_issue,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0074_D03,P0074,T3,financial,hardship_request,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0074_D04,P0074,T3,hr,schedule_change,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0076_D01,P0076,T2,healthcare,insurance_question,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0076_D02,P0076,T2,legal,employment_dispute,legal,employment_dispute,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0076_D03,P0076,T2,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0076_D04,P0076,T2,hr,benefits_question,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0077_D01,P0077,T3,healthcare,symptom_followup,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0077_D02,P0077,T3,legal,housing_issue,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0077_D03,P0077,T3,financial,hardship_request,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0077_D04,P0077,T3,hr,accommodation_request,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0078_D01,P0078,T1,healthcare,refill_request,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0078_D02,P0078,T1,legal,benefits_appeal,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0078_D03,P0078,T1,financial,payment_deferral,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0078_D04,P0078,T1,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0079_D01,P0079,T2,healthcare,symptom_followup,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0079_D02,P0079,T2,legal,consumer_complaint,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0079_D03,P0079,T2,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0079_D04,P0079,T2,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0081_D01,P0081,T1,healthcare,refill_request,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0081_D02,P0081,T1,legal,benefits_appeal,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0081_D03,P0081,T1,financial,account_correction,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0081_D04,P0081,T1,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0082_D01,P0082,T2,healthcare,symptom_followup,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0082_D02,P0082,T2,legal,employment_dispute,legal,employment_dispute,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0082_D03,P0082,T2,financial,fraud_inquiry,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0082_D04,P0082,T2,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.2413793103448276
c6_aggressive_redaction,P0083_D01,P0083,T3,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0083_D02,P0083,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0083_D03,P0083,T3,financial,account_correction,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0083_D04,P0083,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0084_D01,P0084,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0084_D02,P0084,T1,legal,housing_issue,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0084_D03,P0084,T1,financial,account_correction,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0084_D04,P0084,T1,hr,schedule_change,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0086_D01,P0086,T3,healthcare,refill_request,healthcare,symptom_followup,0.0,0.5,0.2222222222222222
c6_aggressive_redaction,P0086_D02,P0086,T3,legal,consumer_complaint,legal,employment_dispute,0.0,0.5,0.17857142857142858
c6_aggressive_redaction,P0086_D03,P0086,T3,financial,account_correction,financial,payment_deferral,0.0,0.75,0.14285714285714285
c6_aggressive_redaction,P0086_D04,P0086,T3,hr,benefits_question,hr,leave_request,0.0,0.5,0.28
c6_aggressive_redaction,P0087_D01,P0087,T1,healthcare,insurance_question,healthcare,symptom_followup,0.0,0.75,0.08108108108108109
c6_aggressive_redaction,P0087_D02,P0087,T1,legal,benefits_appeal,legal,employment_dispute,0.0,0.75,0.0625
c6_aggressive_redaction,P0087_D03,P0087,T1,financial,hardship_request,financial,hardship_request,0.0,0.75,0.06666666666666667
c6_aggressive_redaction,P0087_D04,P0087,T1,hr,accommodation_request,hr,benefits_question,0.0,0.75,0.11428571428571428
c6_aggressive_redaction,P0088_D01,P0088,T2,healthcare,symptom_followup,healthcare,refill_request,0.0,0.5,0.21212121212121213
c6_aggressive_redaction,P0088_D02,P0088,T2,legal,benefits_appeal,legal,housing_issue,0.0,0.5,0.16666666666666666
c6_aggressive_redaction,P0088_D03,P0088,T2,financial,payment_deferral,financial,hardship_request,0.0,0.75,0.15625
c6_aggressive_redaction,P0088_D04,P0088,T2,hr,schedule_change,hr,benefits_question,0.0,0.75,0.2413793103448276
